SYMBOL	GENE	emt.e9.0h.S13	emt.e9.0h.S01	emt.e9.2h.S14	emt.e9.2h.S02	emt.e9.4h.S15	emt.e9.6h.S03	emt.e9.6h.S16	emt.e9.12h.S04	emt.e9.24h.S17	emt.e9.24h.S05	emt.e9.36h.S18	emt.e9.36h.S06	emt.e9.48h.S19	emt.e9.48h.S07	emt.e9.60h.S20	emt.e9.60h.S08	emt.e9.72h.S21	emt.e9.72h.S09	emt.e9.96h.S22	emt.e9.96h.S10	emt.e9.7d.S23	emt.e9.7d.S11	emt.e9.10d.S24	emt.e9.10d.S12
Gm2147	ENSMUSG00000103355.1	15.0693188123629	5.80377344398163	7.94354406392613	8.02356565052884	8.73740627661921	11.7139901611639	11.1029299347883	16.9510728721224	14.9215205606095	2.44426650176443	11.7174340915681	3.87820443912258	16.6448127867701	21.9553516960508	11.7292099038957	6.92027363531777	23.0204356697518	18.9358691435172	16.0188681595029	12.2045092763448	6.29473031751683	5.97607777254842	5.40725635451906	13.0520142674226
Gm7417	ENSMUSG00000102706.1	0.0	0.0	0.0	5.01472853158052	1.94164583924871	0.0	0.0	2.11888410901529	0.0	0.0	1.06522128105164	0.0	1.95821326903178	1.09776758480254	3.19887542833519	9.68838308944488	1.91836963914598	3.98649876705626	0.0	6.10225463817241	1.79849437643338	2.98803888627421	7.20967513935875	0.932286733387326
Gm19026	ENSMUSG00000103845.1	92.7342696145407	104.467921991669	90.3578137271597	71.2091451484434	83.4907710876946	119.092233305167	89.8327967451053	96.4092269601959	87.3974775692845	142.989590353219	96.9351365756995	73.685884343329	112.597262969327	155.88299704196	94.8999710406105	150.169937886396	120.857287266197	136.537582771677	104.122643036769	152.55636595431	154.670516373271	164.342138745082	157.711643673473	144.504443675035
St18	ENSMUSG00000033740.17	0.0	0.0	0.0	2.00589141263221	0.0	0.0	0.0	0.0	0.0	0.0	1.06522128105164	0.0	0.979106634515888	0.0	1.06629180944506	0.0	0.0	0.0	1.00117925996893	0.0	1.79849437643338	0.0	1.80241878483969	4.66143366693663
Gm7449	ENSMUSG00000104385.1	6.95507022109055	3.86918229598775	3.97177203196307	3.00883711894831	11.6498750354923	2.92849754029099	10.0935726679894	3.17832616352294	6.39493738311837	1.22213325088222	2.13044256210328	3.87820443912258	6.85374644161122	3.29330275440762	1.06629180944506	4.15216418119066	1.91836963914598	3.98649876705626	4.00471703987573	5.08521219847701	6.29473031751683	9.96012962091404	3.60483756967937	11.1874408006479
Gm37108	ENSMUSG00000102135.1	23.1835674036352	7.73836459197551	13.9012021118707	1.0029457063161	11.6498750354923	7.8093267741093	12.1122872015872	7.41609438155353	3.19746869155919	7.33279950529329	6.39132768630985	6.46367406520429	4.89553317257944	5.48883792401269	7.46404266611543	6.22824627178599	9.5918481957299	5.97974815058439	9.0106133397204	4.0681697587816	2.69774156465007	5.97607777254842	4.50604696209922	1.86457346677465
Gm5694	ENSMUSG00000103629.1	69.5507022109055	73.5144636237673	53.6189224315014	36.1060454273798	67.9576043737049	64.4269458864017	83.7766531443117	50.8532186163671	84.2000088777253	48.8853300352886	61.7828343009953	50.4166577085935	56.7881848019215	45.0084709769041	59.7123413289235	52.594079628415	38.3673927829196	41.8582370540907	64.0754726380117	24.4090185526896	63.846550363385	28.8843759006507	29.7399099498548	42.885189735817
Pcmtd1	ENSMUSG00000051285.17	2314.87920525297	2322.47667316665	2359.23258698606	2300.75745028914	2546.46851817469	2340.84570053926	3079.54902100355	2757.72766788341	3736.7750775355	3195.87845105699	4765.80001142505	4659.01626619925	4248.34368716444	4441.56764811107	6107.71948450131	5223.42253993785	5340.74107538241	4731.97403649578	5037.93403616367	4366.16319361236	4846.04309729974	5021.89735486486	5108.05483623567	5375.56530471132
Gm26983	ENSMUSG00000098201.1	0.0	0.967295573996938	0.0	0.0	0.0	0.976165846763662	0.0	0.0	0.0	0.0	0.0	1.29273481304086	1.95821326903178	0.0	0.0	0.0	0.95918481957299	0.0	0.0	0.0	0.89924718821669	0.0	2.70362817725953	0.0
Gm38372	ENSMUSG00000103509.1	78.8241291723596	72.5471680497704	92.3436997431413	56.1649595537019	92.2281773643139	69.30777512022	101.945083946692	72.04205970652	120.437987382063	89.2157273144018	136.34832397461	125.395276864963	88.1195971064299	97.7013150474259	136.485351608968	104.496131893298	92.081742679007	88.6995975670018	71.0837274577943	58.9884615023333	98.9171907038359	101.593322133323	101.836661343442	104.41611413938
Gm9826	ENSMUSG00000048538.7	0.0	1.93459114799388	0.992943007990766	1.0029457063161	1.94164583924871	0.0	0.0	1.05944205450765	2.13164579437279	0.0	0.0	3.87820443912258	1.95821326903178	0.0	3.19887542833519	0.692027363531777	0.0	0.996624691764065	0.0	3.0511273190862	3.59698875286676	2.98803888627421	0.0	2.79686020016198
Nras-ps2	ENSMUSG00000103709.1	0.0	0.0	0.0	0.0	0.0	2.92849754029099	1.00935726679894	0.0	3.19746869155919	1.22213325088222	1.06522128105164	0.0	0.0	2.19553516960508	0.0	0.692027363531777	0.95918481957299	1.99324938352813	1.00117925996893	0.0	1.79849437643338	4.98006481045702	0.901209392419844	0.932286733387326
Gm26901	ENSMUSG00000097797.6	4.63671348072704	8.70566016597244	5.9576580479446	16.0471313010577	9.70822919624356	6.83316092734563	2.01871453359787	8.47553643606118	8.52658317749117	3.66639975264665	6.39132768630985	0.0	3.91642653806355	12.0754434328279	10.6629180944506	4.15216418119066	6.71429373701093	6.97637284234845	6.0070755598136	7.11929707786781	14.387955011467	11.9521555450968	9.91330331661828	18.6457346677465
Gm30414	ENSMUSG00000103067.1	0.0	0.0	0.0	0.0	0.0	1.95233169352732	0.0	0.0	0.0	2.44426650176443	1.06522128105164	0.0	0.0	0.0	2.13258361889012	0.692027363531777	0.0	0.0	0.0	0.0	0.0	1.99202592418281	0.0	0.0
Gm7470	ENSMUSG00000104226.1	1.15917837018176	0.0	1.98588601598153	3.00883711894831	5.82493751774614	1.95233169352732	0.0	1.05944205450765	1.0658228971864	2.44426650176443	1.06522128105164	2.58546962608172	2.93731990354766	6.58660550881523	4.26516723778025	2.76810945412711	4.79592409786495	1.99324938352813	2.00235851993787	1.0170424396954	5.39548312930014	3.98405184836561	3.60483756967937	2.79686020016198
