SYMBOL	GENE	emt.e9.0h.S13	emt.e9.0h.S01	emt.e9.2h.S14	emt.e9.2h.S02	emt.e9.4h.S15	emt.e9.6h.S03	emt.e9.6h.S16	emt.e9.12h.S04	emt.e9.24h.S17	emt.e9.24h.S05	emt.e9.36h.S18	emt.e9.36h.S06	emt.e9.48h.S19	emt.e9.48h.S07	emt.e9.60h.S20	emt.e9.60h.S08	emt.e9.72h.S21	emt.e9.72h.S09	emt.e9.96h.S22	emt.e9.96h.S10	emt.e9.7d.S23	emt.e9.7d.S11	emt.e9.10d.S24	emt.e9.10d.S12
Uxs1	ENSMUSG00000057363.12	1912.6443107999	1922.01630553192	2097.0956328765	1659.87514395315	2135.81042317358	1928.903713205	2488.06566265938	2060.61479601737	2211.58251166177	1696.32095222452	1981.31158275605	1650.82235625318	1769.24568857021	1474.30186638981	1752.98373472768	1289.2469782597	2031.55344785559	1700.24172414949	2093.46583259504	1685.23932257528	1780.50943266905	1577.68453195278	1790.70306273823	1857.11517290755
Gm16103	ENSMUSG00000090243.1	155.329901604356	108.337104287657	155.89205225455	109.321081988455	124.265333711918	131.782389313094	178.656236223412	136.668025031486	123.635456073622	125.879724840868	137.413545255662	93.0769065389418	108.680836431264	116.363363989069	109.828056372841	117.644651800402	112.22462389004	99.6624691764065	121.142690456241	76.2781829771551	120.499123221036	104.581361019597	91.0221486344042	68.9892182706621
Gm19587	ENSMUSG00000100701.1	27.8202808843622	50.2993698478408	35.7459482876676	47.1384481968569	29.1246875887307	38.0704680237828	32.2994325375659	38.1399139622753	38.3696242987102	48.8853300352886	38.3479661178591	53.0021273346752	46.0180118222467	60.3772171641396	38.3865051400222	32.5252860859935	45.0816865199305	53.8177333552595	32.0377363190059	48.8180371053793	48.5593481637013	42.8285573699304	42.3568414437326	68.0569315372748
Gm8241	ENSMUSG00000101395.1	0.0	0.0	2.9788290239723	0.0	0.0	0.0	1.00935726679894	1.05944205450765	3.19746869155919	0.0	1.06522128105164	0.0	0.0	0.0	1.06629180944506	0.0	0.0	2.98987407529219	0.0	0.0	0.89924718821669	0.996012962091404	0.0	0.0
Tpp2	ENSMUSG00000041763.14	6891.31541073056	7978.25389432675	7063.79655884631	8010.52735634673	7849.10330516292	8762.06464055063	8941.89602657177	10249.042435307	9424.00605692211	11406.1696304837	9581.66542305952	11151.1304972904	9839.04257025016	10962.3071018381	8211.51322453642	9116.0764598041	9462.35824508755	10344.964300511	10282.1109998809	11228.1485342372	11558.9233573373	11991.9960635805	11158.7746969425	11979.8845240271
Mettl21c	ENSMUSG00000047343.4	32.4569943650893	53.2012565698316	26.8094612157507	49.1443396094891	53.3952605793396	84.9264286684386	39.3649334051585	36.02102985326	39.4354471958966	64.7730622967574	33.0218597126009	51.7093925216343	32.3105189390243	20.8575841112482	40.5190887589123	40.8296144483748	60.4286436330984	55.8109827387876	35.0412740989127	39.6646551481206	35.0706403404509	55.7767258771186	45.961679013412	51.2757703363029
Gm8251	ENSMUSG00000091844.1	17.3876755527264	10.6402513139663	14.8941451198615	5.01472853158052	9.70822919624356	21.4756486288006	16.149716268783	6.35665232704588	11.7240518690504	14.6655990105866	8.52177024841314	16.8055525695312	11.7492796141907	10.9776758480254	11.7292099038957	11.7644651800402	26.8571749480437	25.9122419858657	23.0271229792855	56.9543766229425	50.3578425401347	44.8205832941132	43.2580508361525	46.6143366693663
Tex30	ENSMUSG00000026049.11	1407.24254140066	1100.78236320852	1537.07577636971	1089.19903705929	1361.09373331335	1064.02077297239	1541.28854640197	1296.75707471736	1249.14443550246	988.705799963713	1043.91685543061	775.640887824515	1198.42652064745	1039.585902808	1144.13111153455	906.555846226628	1366.83836789151	888.989225053546	1323.55898167893	1122.81485342372	1209.48746815145	809.758538180311	1256.28589303326	950.932468055072
Kdelc1	ENSMUSG00000026047.13	1282.05127742103	956.655322682972	1038.61838635834	881.589275851856	1106.73812837177	949.809368901043	1371.71652557975	1171.74291228546	1426.0710364354	1190.35778635928	1480.65758066178	1150.53398360636	1460.8270986977	1174.61131573872	1391.51081132581	1229.04059763244	1448.36907755521	1230.83149432862	1501.7688899534	1168.58176321002	1503.54129869831	1159.35908787439	1541.06806103793	1153.23868920012
Bivm	ENSMUSG00000041684.11	1811.79579259409	1779.82385615437	1422.88733045077	1379.05034618464	1795.05157838543	1761.97935340841	1767.38457416494	1991.75106247438	2004.81286960761	2022.63053021007	2071.85539164544	2095.52313193923	2102.14194430561	1808.02321216978	2415.15094839306	2262.92947874891	1763.94088319473	1961.35739339168	1556.83374925169	1771.68792994939	1700.47643291776	1670.31373742728	1788.90064395339	1942.88555237919
Ercc5	ENSMUSG00000026048.16	1331.89594733884	1323.26034522781	1101.17379586176	1129.31686531193	1127.12540968388	1163.58968934229	1205.17257655793	1123.00857777811	1151.08872896131	1175.69218734869	1383.72244408608	1339.27326631033	1233.67435949002	1274.50816595575	1614.36579949982	1652.56134411388	1646.92033520682	1612.53875127426	1753.0648842056	1659.81326158289	1810.1845898802	1881.46848539066	1762.76557157321	1820.75599030545
Gm15833	ENSMUSG00000089703.1	38.2528862159981	47.39748312585	43.6894923515937	24.0706969515865	59.2201980970857	44.9036289511284	49.4585060731478	43.4371242348135	52.2253219621334	43.9967970317598	61.7828343009953	53.0021273346752	60.704611339985	41.7151682224965	50.1157150439179	31.8332587224617	53.7143498960874	54.8143580470236	47.0554252185399	37.6305702687298	44.9623594108345	45.8165962562046	45.0604696209922	47.5466234027536
Gm5700	ENSMUSG00000100966.1	0.0	0.0	0.0	1.0029457063161	0.970822919624356	0.0	1.00935726679894	1.05944205450765	0.0	0.0	0.0	0.0	0.979106634515888	1.09776758480254	0.0	0.692027363531777	0.95918481957299	0.0	2.00235851993787	0.0	0.0	0.996012962091404	0.0	1.86457346677465
Txn-ps1	ENSMUSG00000101567.1	514.675196360701	457.530806500552	481.577358875522	495.455178920156	459.199240982321	432.441470116302	439.070411057537	551.969310398484	493.476001397301	587.846093674346	478.284355192187	488.653759329445	424.932279379895	435.813731166608	284.699913121831	370.926666853032	346.265719865849	385.693755712693	326.384438749872	386.476127084252	314.736515875842	283.86369419605	387.520038740533	327.232643418951
Gulp1	ENSMUSG00000056870.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22213325088222	0.0	0.0	0.0	0.0	0.0	1.38405472706355	1.91836963914598	0.0	2.00235851993787	2.0340848793908	2.69774156465007	0.0	2.70362817725953	1.86457346677465
Gm16102	ENSMUSG00000089877.1	3.47753511054528	4.83647786998469	8.9364870719169	3.00883711894831	1.94164583924871	1.95233169352732	8.07485813439148	0.0	5.32911448593198	0.0	3.19566384315493	3.87820443912258	1.95821326903178	3.29330275440762	1.06629180944506	2.76810945412711	1.91836963914598	4.98312345882032	3.0035377799068	3.0511273190862	1.79849437643338	6.97209073463983	2.70362817725953	3.7291469335493
Gm3489	ENSMUSG00000100434.1	0.0	0.0	0.0	0.0	0.0	0.976165846763662	1.00935726679894	0.0	1.0658228971864	1.22213325088222	1.06522128105164	0.0	0.0	0.0	0.0	0.0	1.91836963914598	0.996624691764065	0.0	0.0	0.0	1.99202592418281	0.0	0.0
Gm19480	ENSMUSG00000100013.1	0.0	0.0	0.992943007990766	0.0	0.970822919624356	0.976165846763662	0.0	0.0	2.13164579437279	1.22213325088222	0.0	1.29273481304086	0.979106634515888	1.09776758480254	0.0	2.76810945412711	0.95918481957299	0.0	0.0	0.0	0.0	0.996012962091404	1.80241878483969	0.0
Gm3496	ENSMUSG00000101251.1	0.0	0.0	0.0	0.0	0.0	0.976165846763662	0.0	0.0	2.13164579437279	0.0	0.0	0.0	0.0	1.09776758480254	1.06629180944506	0.0	0.95918481957299	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm5268	ENSMUSG00000101937.1	5.7958918509088	1.93459114799388	10.9223730878984	2.00589141263221	6.79576043737049	1.95233169352732	6.05614360079361	1.05944205450765	1.0658228971864	3.66639975264665	0.0	3.87820443912258	5.87463980709533	5.48883792401269	2.13258361889012	0.692027363531777	4.79592409786495	3.98649876705626	4.00471703987573	2.0340848793908	1.79849437643338	1.99202592418281	1.80241878483969	0.0
Col3a1	ENSMUSG00000026043.18	1.15917837018176	0.0	0.992943007990766	0.0	0.970822919624356	0.976165846763662	0.0	0.0	1.0658228971864	1.22213325088222	0.0	1.29273481304086	0.0	3.29330275440762	0.0	0.0	1.91836963914598	2.98987407529219	3.0035377799068	6.10225463817241	14.387955011467	21.9122851660109	19.8266066332366	62.4632111369508
Col5a2	ENSMUSG00000026042.16	0.0	0.0	0.992943007990766	0.0	0.970822919624356	0.0	1.00935726679894	0.0	2.13164579437279	2.44426650176443	0.0	0.0	2.93731990354766	2.19553516960508	0.0	0.0	6.71429373701093	1.99324938352813	11.0129718596583	14.2385941557356	24.2796740818506	28.8843759006507	40.554422658893	58.7340642034015
Gm8296	ENSMUSG00000100218.1	3.47753511054528	1.93459114799388	0.992943007990766	2.00589141263221	0.970822919624356	0.0	2.01871453359787	1.05944205450765	0.0	1.22213325088222	1.06522128105164	3.87820443912258	1.95821326903178	2.19553516960508	1.06629180944506	4.84419154472244	0.0	4.98312345882032	1.00117925996893	9.15338195725861	0.0	5.97607777254842	0.901209392419844	7.4582938670986
